133933.888,-61680.04116
139367.3959,-61700.4036
133840.5918,-61726.04105
127900.3698,-61749.7339
133454.3536,-61761.13328
139908.0846,-61777.20419
136157.9089,-61799.24301
129175.0674,-61812.00586
132667.5722,-61816.18563
139804.6407,-61818.59962
138246.8582,-61824.36637
131282.3005,-61816.07387
132639.4537,-61795.28675
139698.2464,-61761.98265
141140.4033,-61729.46086
137326.3463,-61700.80593
136061.8187,-61645.48536
141161.101,-61587.34847
142366.4188,-61546.46713
138839.3359,-61517.49927
136709.7734,-61467.94545
140963.2657,-61413.00486
142704.3996,-61381.01952
141134.0107,-61368.14491
139218.0862,-61354.59976
141391.011,-61333.11973
143073.9409,-61312.31026
142737.8154,-61303.48132
141498.2994,-61291.94782
141807.7146,-61280.59313
143180.4917,-61274.64757
143145.9136,-61276.9945
141908.7892,-61279.38614
141973.7657,-61271.16069
143363.709,-61263.6058
143722.8568,-61265.70687
142543.3105,-61272.18887
142249.4968,-61268.6126
143515.2538,-61260.67773
144124.7859,-61261.43769
143039.4969,-61264.41047
142407.4343,-61263.98578
143496.9477,-61258.88959
144380.9592,-61263.98578
143486.4871,-61275.58634
142601.5145,-61275.51928
143487.8729,-61261.97413
144600.431,-61260.00717
143995.034,-61270.13251
142898.9044,-61273.52998
143486.5988,-61271.18305
144763.3752,-61272.85943
144447.8356,-61279.90023
143220.4119,-61285.3317
143475.043,-61278.58147
144826.4071,-61273.32881
144863.7569,-61281.71072
143661.9036,-61284.43763
143622.5198,-61278.02268
145000.3484,-61274.89344
145431.6924,-61276.3016
144334.4229,-61285.82344
144005.6511,-61279.29673
145265.3283,-61274.78168
145972.8951,-61275.89926
144972.7663,-61283.05182
144320.6765,-61281.19663
145394.0073,-61276.79333
146335.6193,-61282.44833
145521.5464,-61291.14315
144595.7595,-61285.73403
145383.7479,-61279.11792
146495.546,-61284.7282
145949.0011,-61293.89242
144857.5431,-61304.39774
145353.0813,-61305.89531
146618.6817,-61300.64265
146403.9038,-61287.05278
145211.1477,-61273.73115
145242.7084,-61266.1092
145894.977,-61261.63885
145565.1546,-61265.30454
144147.8752,-61278.78264
143834.0791,-61283.52121
144965.8596,-61298.8098
145285.8696,-61321.89915
144071.9463,-61327.73296
143538.6784,-61316.93707
144602.5767,-61305.73884
145238.618,-61305.2024
144191.0588,-61308.66692
143384.2726,-61306.31999
144264.7748,-61286.87397
145134.4142,-61271.87595
144319.2013,-61269.46196
143302.3534,-61271.51832
143949.6599,-61262.42116
145019.8615,-61263.31523
144489.1863,-61271.98771
143315.9656,-61275.63104
143670.3078,-61267.27149
144848.893,-61261.68355
144637.289,-61266.82446
143398.8235,-61273.70879
143445.9187,-61268.67965
144655.5504,-61261.6165
144760.246,-61262.04118
143521.9146,-61265.84098
143241.9143,-61264.09754
144410.4411,-61268.23262
144831.2127,-61292.55131
143690.8267,-61361.90878
143122.7572,-61446.26426
144168.3718,-61557.44184
144865.5227,-61751.0303
143888.1926,-61935.02986
143063.7485,-62000.05108
143919.731,-61951.61485
144859.3312,-61637.55049
144134.643,-61108.43999
143115.0905,-60667.90946
143719.3029,-60319.55753
144879.5149,-60086.11591
145022.2978,-60056.18692
144372.622,-60259.72191
144826.5189,-60584.5151
146075.1544,-60860.73796
145970.66,-61078.17573
144761.2071,-61180.54672
144756.3344,-61212.2862
145965.9214,-61246.10439
146156.2689,-61293.13246
144957.5448,-61329.00701
144632.7069,-61334.23732
145783.2182,-61333.27619
146280.4998,-61342.28395
145191.4111,-61358.57837
144580.0462,-61373.01759
145596.5365,-61377.24207
146359.3345,-61389.15555
145447.8527,-61406.70167
144591.1103,-61409.98738
145398.8353,-61407.93102
146381.9097,-61417.58697
145717.9288,-61439.49168
144662.9041,-61454.06502
145201.2235,-61450.68991
146335.9992,-61456.3896
145967.3519,-61475.99208
144798.1992,-61490.3866
145046.1248,-61494.65579
146259.3104,-61502.34479
146208.8849,-61519.77915
144987.675,-61541.32623
144910.2485,-61549.10464
146117.3545,-61557.53124
146381.2392,-61578.00544
145207.2361,-61605.69925
144823.9037,-61629.14623
145951.6163,-61644.0325
146506.856,-61666.58541
145453.4853,-61697.78844
144798.4004,-61720.09548
145776.7586,-61730.93608
146591.5244,-61754.83009
145731.3398,-61780.98163
144840.2875,-61803.44514
145609.6793,-61814.50925
146680.4843,-61828.14381
146151.9326,-61845.26525
145161.5492,-61856.7317
145715.1125,-61850.45086
146931.4497,-61841.57721
146692.1072,-61837.15157
145570.2285,-61820.8795
145803.2678,-61785.89902
147068.6,-61751.74555
147132.526,-61713.43466
145967.7989,-61675.05672
145862.4105,-61618.08212
147082.0111,-61571.14346
147448.7138,-61528.29516
146335.5522,-61491.07951
145931.8126,-61450.48874
147072.3104,-61416.20116
147725.8307,-61391.77071
146744.1868,-61377.68911
146064.3361,-61353.99626
146859.0301,-61329.85638
147133.0624,-61330.30341
145999.6055,-61328.55997
144909.0862,-61318.16641
145506.7048,-61309.87392
146468.098,-61303.77189
145863.3492,-61309.58334
144722.0468,-61309.35983
145105.6028,-61297.33459
146224.777,-61292.08193
145944.3743,-61299.16743
144723.7232,-61302.6096
144804.2565,-61293.49009
145967.1284,-61288.86328
146007.8309,-61297.66986
144790.6667,-61303.63778
144577.0063,-61300.24031
145734.5585,-61291.05375
146108.3467,-61291.83606
144976.4991,-61300.88851
144467.0358,-61304.04011
145511.6892,-61297.66986
146151.7538,-61297.93808
145172.7697,-61305.09064
144405.7473,-61305.22475
145280.371,-61299.50271
146153.162,-61300.68735
145380.0598,-61304.66596
144399.8688,-61302.69901
145031.5961,-61301.15674
146076.4508,-61301.67083
145580.4879,-61307.37052
144457.4022,-61313.31608
144806.6258,-61306.16353
145959.3723,-61303.07899
145772.1318,-61312.33261
144580.5156,-61316.57944
144625.152,-61309.62805
145813.5272,-61299.74858
145940.9992,-61306.11882
144758.659,-61308.80103
144485.7889,-61302.09551
145614.4849,-61300.55324
146120.7519,-61301.82729
145661.6695,-61302.54254
145573.76,-61303.14604
146737.146,-61301.11203
147500.6816,-61304.97888
146600.5768,-61320.11101
145819.1151,-61322.03326
146661.0383,-61309.94097
147585.9535,-61294.98765
146889.272,-61295.27823
145899.7155,-61292.14898
146484.4372,-61278.60383
147566.9098,-61281.42015
147146.9876,-61292.93129
146022.9407,-61302.38608
146320.6883,-61314.70189
147492.8138,-61321.8321
147377.2999,-61325.96717
146196.8373,-61325.56484
146185.6837,-61327.97883
147369.2533,-61322.70382
147568.6532,-61320.42394
146417.1584,-61319.59692
146106.4468,-61306.74467
147235.9252,-61289.2209
147726.0542,-61287.00808
146673.0635,-61288.03626
146081.1446,-61287.1869
147068.8235,-61285.48816
147818.881,-61286.85162
146943.4749,-61296.06054
146113.8229,-61294.98765
146902.9512,-61281.24133
147861.8411,-61281.01781
147228.9291,-61291.97017
146220.5748,-61296.01583
146752.971,-61291.81371
147853.0121,-61282.04599
147499.3405,-61284.50469
146365.2353,-61291.88076
146606.8353,-61299.14508
147783.0512,-61339.8029
147730.5022,-61419.55393
146550.9783,-61507.0163
146476.4352,-61664.57375
147667.3362,-61848.4839
147983.9486,-61968.35631
146922.3972,-62011.98691
146643.224,-61882.68207
147826.57,-61454.66852
148453.7376,-60969.72507
147513.4444,-60597.27795
146951.9686,-60276.75394
147967.1848,-60155.56278
148808.3257,-60240.43235
148016.3587,-60499.95846
147189.1653,-60802.46697
147957.0595,-61027.34787
148967.3136,-61187.72163
148411.5822,-61268.41143
147401.5292,-61298.83215
147909.3162,-61303.23545
149062.3533,-61329.74462
148800.1449,-61357.97487
147690.6267,-61368.18962
147905.1364,-61369.59778
148885.6851,-61380.50543
148322.8458,-61397.11277
146861.2205,-61411.35084
146585.9811,-61409.89797
147643.9339,-61409.6074
147876.6156,-61424.53836
146705.0712,-61438.88818
146242.3901,-61437.2118
147272.135,-61443.82792
147817.8528,-61460.8823
146800.2226,-61477.28848
146090.2418,-61482.89877
146963.7927,-61487.54793
147750.4623,-61495.50515
146936.7471,-61513.85594
146017.7327,-61527.57991
146686.2734,-61531.24559
147675.9193,-61546.19891
147131.8778,-61566.91898
146064.135,-61579.4136
146467.1146,-61585.73915
147572.7213,-61600.4913
147314.4468,-61627.58161
146155.4642,-61658.53878
146267.1112,-61669.66995
147424.3727,-61684.13153
147470.082,-61712.51824
146295.3414,-61745.82234
146099.9648,-61762.96613
147219.2284,-61779.08174
147566.7533,-61801.85816
146473.3954,-61826.19921
145999.6502,-61833.61999
147026.3999,-61834.13408
147647.6219,-61847.03104
146701.6961,-61854.9212
145984.3616,-61847.07574
146841.4392,-61835.36343
147684.86,-61826.26627
146946.5818,-61813.21285
146021.6666,-61782.99329
146643.7828,-61738.58037
147644.5374,-61686.05378
147285.5684,-61644.85951
146875.5033,-61597.65263
147624.5102,-61548.0094
148875.9844,-61508.42446
148748.3336,-61478.47312
147634.8591,-61450.26522
147721.8074,-61417.02818
148882.5782,-61391.16721
149006.0716,-61374.17988
147871.9217,-61365.28389
147636.9155,-61349.03417
148750.5017,-61334.03615
149163.629,-61333.54441
148110.1913,-61334.72906
147603.3431,-61325.56484
148606.3777,-61314.50073
149279.4558,-61316.35592
148384.7601,-61326.39186
147631.2605,-61322.4356
148450.2731,-61310.52212
149335.0445,-61307.45993
148652.6234,-61315.4395
147711.5256,-61317.40645
148297.0295,-61310.81269
149339.7608,-61307.77285
148923.1466,-61311.95263
147851.3134,-61315.05952
148164.2825,-61305.71649
149300.3993,-61303.61543
149173.0838,-61313.96429
148038.241,-61315.61831
148050.1098,-61311.90792
149203.7951,-61309.67275
149384.3301,-61318.21112
148269.1569,-61330.63869
147985.0662,-61325.34132
149080.4582,-61310.20919
149541.7758,-61315.10422
148522.4022,-61325.85541
147971.2305,-61324.24609
148945.3866,-61318.72521
149657.5579,-61324.96134
148801.4637,-61335.39961
148014.0564,-61332.22566
148794.2888,-61325.09545
149738.5606,-61326.63772
149173.9779,-61333.49971
148279.5952,-61329.92343
148892.2788,-61326.39186
150023.59,-61325.11781
149734.9843,-61326.23539
148718.0917,-61329.5211
149025.8082,-61324.89429
150211.9705,-61321.72034
150201.1299,-61329.74462
149120.7137,-61336.98658
149117.942,-61337.09834
150286.983,-61336.98658
150553.2817,-61338.79707
149487.7293,-61333.43265
149187.523,-61315.28304
150294.3367,-61301.42496
150848.0565,-61304.5095
149897.638,-61306.83408
149330.9765,-61301.87199
150286.2677,-61301.64847
150791.976,-61320.64746
149427.916,-61355.15855
148347.2986,-61369.2178
148938.4352,-61361.03706
149783.6441,-61352.31988
149135.4211,-61356.03027
148086.6996,-61354.55505
148517.4848,-61340.24994
149551.8788,-61329.69991
149210.2771,-61328.38116
148084.5091,-61320.73686
148251.1861,-61308.01872
149350.132,-61304.46479
149305.5849,-61309.87392
148153.509,-61317.36175
148030.7085,-61314.7913
149135.8234,-61307.45993
149402.0104,-61311.37148
148309.9935,-61321.36271
147905.9858,-61321.38506
148929.651,-61308.08578
149471.3455,-61311.93028
148502.1515,-61319.08283
147851.7828,-61319.2393
148731.3016,-61309.15866
149502.0791,-61314.54543
148719.634,-61345.05556
147839.9364,-61410.45677
148493.0543,-61472.90754
149437.9073,-61577.20078
148890.8483,-61761.62502
147866.1997,-61923.54106
148271.7944,-62006.46603
149344.7228,-62004.96846
149097.222,-61756.46177
148004.8922,-61258.88959
148151.475,-60825.95865
149295.3031,-60459.5018
149349.4614,-60237.48192
148234.1764,-60221.38866
148070.3381,-60374.98985
149153.6378,-60667.73065
149460.6613,-60944.13232
148576.7393,-61151.71297
148802.8719,-61265.12572
150142.3001,-61306.61056
150849.3752,-61320.22277
149977.2996,-61346.08374
149315.9785,-61367.2732
150173.2573,-61371.27416
150996.2932,-61384.6405
150276.7012,-61399.05738
149392.5332,-61405.13705
150019.8349,-61409.0039
151002.9541,-61416.82701
150526.996,-61429.56751
149495.396,-61439.49168
149860.4223,-61444.1632
150947.7453,-61446.57718
150756.8614,-61462.0893
149658.6978,-61474.11453
149745.3555,-61476.8191
150869.6483,-61478.29431
150971.9745,-61494.47697
149866.4796,-61509.34088
149661.2235,-61517.78984
150749.3959,-61520.29324
151136.6622,-61535.60418
150110.4936,-61557.24067
149639.5647,-61567.29896
150623.1085,-61573.44569
151263.3072,-61591.72941
150388.7728,-61617.54568
149670.5219,-61633.7954
150482.2031,-61646.55824
151339.929,-61666.63011
150660.5253,-61696.87202
149755.3914,-61714.48519
150339.3308,-61728.07505
151349.6967,-61752.30435
150932.0096,-61778.07591
149897.8391,-61796.5161
150214.4069,-61807.42375
151310.0894,-61821.55005
151172.3132,-61842.96302
150076.3401,-61855.25648
150109.9572,-61853.02131
151231.9924,-61849.89206
151419.9929,-61852.44016
150399.0993,-61845.8464
150216.4856,-61828.30028
151361.6102,-61793.76683
151871.0064,-61760.48508
150937.9105,-61727.73978
150476.2129,-61677.22484
151476.1181,-61624.63118
152212.094,-61581.15704
151423.7704,-61546.91417
150721.0315,-61510.74904
151526.8343,-61467.54312
152437.489,-61441.59275
151849.1688,-61427.08646
150949.5557,-61405.13705
151507.2765,-61383.45586
152565.2069,-61368.68136
152244.8617,-61362.89225
151230.9642,-61360.14299
151520.084,-61351.38111
152638.0736,-61345.01086
152254.0483,-61349.32474
150635.2232,-61351.06818
150368.6786,-61341.0993
151342.0747,-61333.38795
151459.0861,-61337.41127
150320.6894,-61344.98851
149954.2326,-61336.53955
150948.2146,-61332.7621
151382.6879,-61333.9691
150371.0255,-61342.21689
149766.4556,-61338.26063
150645.4826,-61326.66008
151321.8017,-61327.33063
150482.5384,-61337.00893
149666.275,-61336.11486
150364.8341,-61335.42196
151249.5385,-61337.74654
150654.5798,-61342.77568
149683.7318,-61342.14983
150141.339,-61337.63478
151151.9955,-61334.77376
150828.074,-61341.0546
149759.2807,-61345.32378
149948.8681,-61340.00407
151031.8325,-61336.11486
150994.1922,-61342.3063
149884.0704,-61349.01182
149783.5323,-61345.25673
150860.9087,-61340.94284
151103.8722,-61349.41415
150035.66,-61357.6843
149666.1633,-61352.96808
150674.2046,-61344.2956
151186.8866,-61350.6435
150235.5963,-61361.10411
149618.5541,-61353.01278
150487.5452,-61344.63088
151232.7524,-61346.06139
150471.2284,-61348.52008
149643.7892,-61352.67751
150305.4455,-61348.36362
151215.6086,-61341.0993
150670.6507,-61348.65419
149931.0091,-61345.70376
151001.4565,-61339.04294
152333.3746,-61339.04294
152173.1573,-61347.87188
151152.6884,-61361.55115
151328.0378,-61357.30432
152435.5891,-61350.97877
152465.9651,-61343.73681
151377.5917,-61341.92632
151240.5531,-61332.89621
152319.5165,-61322.4356
152628.3059,-61323.10615
151600.4385,-61329.4764
151193.4803,-61339.86996
152184.7355,-61358.22074
152748.7371,-61377.66676
151836.8306,-61380.59484
151185.9031,-61367.02733
152022.8865,-61361.21587
152808.0586,-61363.40634
152093.5851,-61361.37234
151247.281,-61360.38886
151873.0404,-61340.85343
152822.252,-61332.91856
152353.2006,-61333.45501
151360.3361,-61328.62703
151731.7103,-61327.53179
152789.7302,-61333.49971
152588.3409,-61338.08182
151515.0325,-61340.83108
151609.3792,-61331.66687
152702.9607,-61326.83889
152783.4046,-61334.81846
151705.447,-61340.42875
151519.4805,-61334.6173
152580.5625,-61323.21791
152937.8328,-61329.27523
151926.1035,-61340.94284
151470.2396,-61340.00407
152430.4929,-61350.95642
153037.2534,-61414.41302
152162.0485,-61494.34286
151466.4845,-61594.34457
152256.9093,-61762.6532
153076.0113,-61932.07943
152433.3987,-62034.2716
151618.2752,-62040.6642
152273.606,-61785.87667
153333.1011,-61275.87691
152997.3332,-60841.26959
152064.0137,-60501.97011
152457.4044,-60263.56641
153581.2054,-60220.20402
153483.2601,-60385.1599
152450.0507,-60691.33409
152530.2935,-60950.8602
153650.4511,-61150.64009
153812.9483,-61286.56105
152773.2569,-61338.70767
152563.8211,-61347.82718
153638.6047,-61355.67264
154081.1022,-61378.47142
153134.9305,-61398.47623
152666.7956,-61409.04861
153626.6018,-61410.38971
154287.5429,-61416.75996
153083.6556,-61437.07769
151864.7703,-61450.73461
152406.353,-61449.57232
153125.4981,-61451.62868
152412.1645,-61467.3196
151436.3767,-61481.33415
151905.8751,-61484.97748
152851.8233,-61488.73258
152433.9351,-61505.27287
151370.3273,-61517.2981
151597.7563,-61514.16886
152635.3243,-61521.07555
152502.7785,-61538.24169
151387.4935,-61551.36216
151344.1758,-61556.07838
152403.2014,-61562.18041
152572.3595,-61582.67696
151499.9898,-61606.34745
151194.8661,-61617.121
152199.89,-61627.89454
152630.3175,-61648.6146
151653.5463,-61671.77101
151094.1268,-61687.97603
151980.53,-61701.38707
152651.7752,-61726.73395
151835.1319,-61755.54535
151050.6974,-61772.97971
151747.0213,-61789.52
152605.3059,-61809.4354
152006.1004,-61836.72688
151057.2465,-61854.80945
151528.4212,-61860.26327
152523.7891,-61869.13691
152196.4031,-61882.19033
151142.6972,-61882.72677
151344.2205,-61875.32835
152414.8244,-61862.40904
152364.4882,-61851.59079
151280.3392,-61831.27306
151210.5794,-61790.63759
152275.5283,-61746.44819
152493.1896,-61705.72331
151439.7519,-61666.98774
151408.1465,-61613.47766
153042.2602,-61562.44863
153788.0932,-61531.06678
152943.2643,-61507.35158
152396.8312,-61473.17576
153284.1061,-61439.42463
154015.6786,-61422.90669
153254.4229,-61413.18368
152457.5162,-61395.07877
153130.0802,-61376.79504
154032.5766,-61372.23528
153491.7314,-61377.68911
152536.6414,-61374.11283
152970.5111,-61355.69499
153989.2812,-61352.87867
153710.2421,-61360.83589
152663.5099,-61364.61334
152827.6611,-61355.35972
153903.2494,-61351.47051
153909.3961,-61350.75526
152833.9419,-61355.11385
152720.8644,-61347.89423
153785.8804,-61345.05556
154066.3501,-61349.88354
153043.7354,-61354.13037
152661.6323,-61354.62211
153642.7174,-61347.73777
154182.065,-61345.86022
153273.4219,-61354.55505
152645.7626,-61350.6435
153484.8024,-61344.87675
154244.5605,-61350.41998
153518.5758,-61359.38303
152688.8567,-61355.33736
153321.4335,-61349.66002
154251.3554,-61354.73387
153758.9018,-61362.48992
152784.3657,-61365.61917
153171.9003,-61355.24796
154206.2273,-61351.26935
153982.3522,-61363.58516
152927.8639,-61367.87669
153043.8695,-61357.59489
154119.7931,-61357.86311
154182.5568,-61366.6697
153155.2482,-61370.49185
153055.783,-61364.94861
154183.4508,-61357.86311
154593.2477,-61359.78536
153658.7436,-61366.17796
153292.8009,-61361.88643
154306.8101,-61355.11385
154946.517,-61357.55019
154127.8844,-61363.89808
153511.088,-61359.42773
154357.9956,-61348.67654
155189.6817,-61354.33154
154536.4966,-61364.1663
153707.9398,-61361.32763
154323.5292,-61354.82327
155305.9107,-61353.2363
154903.5346,-61348.18481
153949.8751,-61339.35587
154326.1444,-61336.69601
155406.6277,-61355.1362
155226.5173,-61339.1994
153740.1934,-61291.79135
153351.4742,-61268.03145
154235.4857,-61267.87499
154229.6742,-61301.87199
153079.9229,-61334.79611
152789.6855,-61368.54725
153771.9552,-61399.52676
154112.1488,-61420.67151
153077.7771,-61434.23902
152562.8153,-61420.33624
153463.8588,-61398.87856
154057.0964,-61398.65504
153177.98,-61407.97572
152434.9409,-61400.59965
153169.6204,-61384.99813
153974.8197,-61375.90097
153314.3703,-61370.44714
152408.7,-61363.78632
152933.7425,-61357.0808
153886.9102,-61356.94669
153477.9404,-61363.33929
152449.6484,-61366.22266
152721.8479,-61359.6736
153769.8989,-61359.49479
153641.5551,-61366.13326
152562.1,-61367.69788
152555.5062,-61357.79606
153614.1743,-61354.35389
153754.4091,-61359.29362
152682.2853,-61361.72996
152402.9332,-61362.24405
153423.3127,-61361.41704
153844.3525,-61384.88637
152867.2907,-61452.56745
152335.3192,-61524.16009
153232.1606,-61614.17056
153883.8481,-61795.62203
153053.8384,-61975.50887
152296.8295,-62067.12867
153021.6966,-62063.66415
153872.7169,-61811.53647
153265.0177,-61304.80007
152355.3017,-60861.63203
153250.5561,-60523.5619
154846.3812,-60295.14942
154714.7071,-60241.1029
153764.2439,-60398.01215
154033.493,-60702.55467
155109.4166,-60976.07296
155037.958,-61188.48159
153965.3202,-61313.56195
153925.1317,-61355.1362
154988.896,-61364.23336
155190.3522,-61386.85332
154143.7541,-61411.90963
153832.0367,-61419.71039
154841.8215,-61420.22448
155309.107,-61428.56168
154360.5437,-61445.77252
153797.3692,-61453.93091
154681.3136,-61458.62478
155379.895,-61471.34292
154595.2594,-61484.41869
153820.1456,-61488.17378
154515.4637,-61489.85016
155397.307,-61497.94149
154835.7194,-61512.31367
153897.9967,-61519.66739
154357.5486,-61521.32142
155364.3829,-61527.93753
155060.1757,-61542.98026
154019.0091,-61557.17362
154211.0105,-61562.22511
155283.7155,-61573.13276
155257.9215,-61592.53408
154182.1768,-61610.50488
154100.6823,-61617.7692
155166.1229,-61626.68754
155420.8434,-61648.68166
154390.1821,-61671.10046
154033.8953,-61685.18206
155022.7141,-61698.63781
155537.0501,-61723.04591
154622.3497,-61749.95741
154019.1208,-61768.73288
154868.3306,-61789.14002
155603.703,-61812.98933
154871.5046,-61834.06703
154107.7678,-61852.10488
154826.0635,-61858.74335
155811.5743,-61872.24381
155371.5802,-61895.33316
154484.6182,-61899.93762
154956.3965,-61891.15338
156029.0567,-61888.58293
155831.9814,-61887.5324
154840.5921,-61875.01542
155036.1922,-61842.18071
156156.6852,-61807.87078
156224.3886,-61775.88544
155196.2531,-61737.0381
155091.2446,-61681.96341
156178.0982,-61634.98004
156516.0118,-61599.30665
155543.2863,-61564.79556
155181.0986,-61522.48371
156180.9368,-61486.76562
156763.4904,-61470.58296
155836.4517,-61458.51302
154723.6254,-61436.36244
155133.5341,-61419.73274
